filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_covid_695.png,4.641783567,75.89295263,147.6,188.8875889,66.91331553,96.88888889,188.6712575,248.2894839,7.960382902,35.50329834,0,28.53549825,40.42170111,2.34125639,34.04575784,9.196066326,20.0003901,32.84422406,9.974371709,34.14115605,40.03456304,40.13593047,38.92974996,16.91290077,27.72222119,35.04368417,11.15622286,36.87854338,43.15931274,47.68826249,41.42986792,24.51559224,0
transformed_image_covid_696.png,26.97054395,104.8505476,144,176.1397573,66.53829079,0,202.4173961,239.3976386,12.64560704,29.9434966,8.275989367,30.64832414,35.94110333,29.54480437,35.59528372,10.99202847,31.17380065,25.88329977,0,20.41858561,53.13972625,0,34.30978909,18.14944019,36.82799164,28.14497878,0,21.826012,55.69794532,0,36.72285579,20.07141618,0
transformed_image_covid_697.png,7.115648379,102.9147812,0,171.1626107,45.53227735,0,192.3324281,238.4164072,25.52025981,23.04092732,0,18.58974197,49.42151787,0,31.14258427,16.06309659,30.36045571,36.34898674,0,19.09602495,46.33907523,0,28.00921676,19.73633157,38.00934227,38.68379696,0,20.58137577,51.94980037,0,30.33415679,22.08942444,0
transformed_image_covid_698.png,3.468786808,82.96142814,164,169.2805329,82.8255784,0,176.3028325,238.2389657,20.35742627,33.6760362,0,17.20179514,39.62921591,0,25.21664874,16.90989075,21.48226306,42.70409619,0,18.21880826,46.51144194,0,22.70235993,20.82252388,28.18854527,46.36236491,0,19.50380103,50.7496597,0,24.4486086,23.64888158,0
transformed_image_covid_699.png,0.281866927,58.03027667,172,182.1219644,73.08887638,109.625,175.7073108,245.4446386,13.22733604,38.08598043,0,16.51543698,41.2498357,0,20.39626448,17.45494352,13.27185566,43.80923575,0,30.12072668,39.43913564,26.86498651,30.8976855,12.12922778,22.77299419,46.51874272,0,32.37121525,42.14291364,30.72103479,32.95969951,14.12712148,0
transformed_image_covid_700.png,0.077806535,60.28281883,160,174.1277814,75.6394914,0,175.5378037,242.3274631,4.630164013,40.22246328,0,27.18806404,35.89702246,22.63271905,28.17738804,10.66693771,5.923048715,46.34911956,0,26.12563132,41.76212362,0,27.14718157,14.78396153,10.76760106,48.87445726,0,27.92790315,44.7751482,0,28.92516802,16.6709787,0
transformed_image_covid_701.png,1.880167364,78.8260688,149,174.6872472,69.9754234,0,176.7510073,242.1227793,1.849137559,42.85701748,0,23.79704485,37.98036577,0,24.80733678,13.03110706,17.65102598,47.90257561,0,25.07559259,44.48032669,0,25.28593345,14.73474022,24.52784078,50.47058731,0,26.8188526,47.46809341,0,26.75590057,15.84225531,0
transformed_image_covid_702.png,16.43146048,33.56643267,140,187.3262401,90.37085781,0,161.552325,238.0232928,10.05787453,44.54551477,0,22.81763534,40.52756642,0,23.32758295,13.43688995,25.16372667,49.17861339,0,31.41831577,26.73595869,0,22.61849239,19.59115706,28.85342508,56.15796504,0,34.45849912,29.30513215,0,24.34812235,20.98340835,0
transformed_image_covid_703.png,1.021669246,47.76418652,137,182.8420209,69.22978437,8,172.4956497,243.7158529,21.65593244,40.19570837,0,27.66649444,23.72248925,0,20.40704855,17.96167983,8.668023667,45.2096415,0,34.89587427,35.98113565,0,31.72815573,12.03353645,15.11563446,47.87454931,0,37.54986154,38.71453819,0,34.27738487,13.38561518,0
transformed_image_covid_704.png,25.18285029,107.8872618,0,177.8555233,60.39180602,0,204.3830004,246.1720409,3.868671082,41.81798126,0,31.57811311,32.43284839,0,28.380845,10.88674464,29.85016696,22.32351369,0,26.96816557,57.64981918,0,35.88689253,13.16382347,32.54493643,23.7617046,0,28.50684406,59.61308768,0,38.38699826,15.1140422,0
