filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_normal_14.png,79.17292245,4.623019605,118,74.801356,188.4135298,0,220.2474712,203.9664599,25.05223008,9.906433679,0,30.21190718,24.00705182,0,7.848056229,36.56852872,27.83654298,13.1699688,0,33.25937362,26.08592067,0,9.949441213,40.46765181,29.96065061,16.72756211,0,35.64194618,28.1887952,0,12.12733427,43.68886248,1
transformed_image_normal_15.png,75.71619614,1.564739576,0,80.48668808,200.7383329,0,231.3886412,196.5173235,29.21813121,4.822286481,0,25.6217452,28.59731018,0,8.23698191,39.74576208,32.57480057,7.411935104,0,28.33407634,31.23010574,0,10.27363733,43.26985774,35.23163308,10.13062806,0,30.57632445,34.09284074,0,12.44402062,45.9912818,1
transformed_image_normal_16.png,88.47638285,3.890454356,0,75.5929907,182.6880061,0,220.5645204,206.3426484,25.87989217,9.803680435,0,33.05600157,24.0530711,0,9.598643189,36.4232629,28.66950509,13.41171478,0,36.32680634,25.44530504,0,11.38336291,40.27760475,31.0247857,16.65292241,0,38.82222029,26.6562818,0,13.43593751,43.48636847,1
transformed_image_normal_17.png,70.78257316,2.382994304,0,67.60603105,180.0091836,0,216.2284217,200.9307896,28.62464441,6.241762169,0,31.45785046,22.77860685,0,10.89955316,37.68980805,31.72868385,8.951564518,0,34.51427585,24.54544463,0,13.5162728,41.46188603,34.23205574,11.29819424,0,36.80667159,26.43234382,0,16.91347685,44.53527346,1
transformed_image_normal_18.png,84.53090586,3.195597117,0,70.64118879,180.5108435,0,217.8050428,206.4318787,29.37132063,8.136592838,0,33.85227699,20.94132768,0,9.186545246,35.21920128,32.19514905,11.06617792,0,37.38205283,23.64495995,0,11.01947719,39.18906041,34.41927815,13.68991272,0,40.04480916,25.94075913,0,13.41844499,42.57384699,1
transformed_image_normal_19.png,110.7103012,6.645830697,0,75.58457322,189.9635989,0,212.3006076,212.433052,26.90677774,13.55588914,0,37.88273975,6.418113182,0,7.74885856,29.92632197,29.91085448,17.31423066,0,41.6085814,10.94306819,0,9.083890931,33.63854316,32.77633287,20.64619673,0,44.41383846,15.30703042,0,10.45598521,36.82200405,1
transformed_image_normal_20.png,96.39889674,4.393953634,0,64.57610415,171.0067594,0,212.0215183,217.6219199,24.23915396,11.49167744,0,37.80915469,17.38559155,0,10.24952617,31.1355744,26.79210113,15.93148696,0,41.3364725,18.94060915,0,11.63756036,37.3666554,28.97928528,19.76717948,0,44.01536994,20.20303707,0,13.22581187,42.73570079,1
transformed_image_normal_21.png,89.53706395,4.015366242,0,75.94280828,192.031022,0,221.4308851,210.1492808,26.41606615,10.12340945,0,33.99655535,22.7728114,0,7.595178693,34.18243834,29.2214674,13.64224444,0,37.11770713,24.84355688,0,8.869658957,38.25345385,31.50008356,16.93676849,0,39.46972472,26.84880996,0,10.17912457,41.73458675,1
transformed_image_normal_22.png,106.4383506,11.49926794,0,81.25317179,176.9451188,0,206.1633506,214.8630952,25.36640021,19.16986341,0,41.38496953,16.82106628,0,7.584309424,26.54951564,27.62183534,23.98174346,0,45.24436077,17.76254388,0,9.020761581,30.53852997,29.37418556,28.25935476,0,48.20258628,18.60702128,0,10.55702574,33.97993674,1
transformed_image_normal_23.png,96.43765783,8.807509254,84,76.48793238,182.3467228,0,213.8632756,211.1774106,24.2285806,16.49343456,0,37.05261522,20.21141093,0,7.036500645,30.87202229,26.52083518,20.05921092,0,40.77644955,21.3058126,0,8.360193209,34.93614528,28.32262946,23.38810343,0,43.56505694,22.37564754,0,9.620838801,38.42743341,1
transformed_image_normal_24.png,79.73867444,5.216650103,0,67.03051464,179.3053491,0,219.9556249,202.9696991,23.00368567,11.00991429,0,35.48974783,23.36699863,0,8.615958497,38.11861864,25.91641209,13.63557021,0,39.07824209,25.55079033,0,10.62973312,42.04088538,28.16794404,16.27361439,0,41.84516155,27.2279838,0,13.32343829,45.25828626,1
transformed_image_normal_25.png,87.85389259,4.386298055,0,67.16896,172.7123766,0,215.784797,206.0373277,24.19720041,10.33122755,0,35.2655771,20.22022158,0,10.86699752,36.78666549,26.78872366,14.10061061,0,38.89661591,21.8624849,0,12.57841789,40.72698677,28.78015129,17.80665564,0,41.64158185,23.36324629,0,14.42280939,44.01867894,1
transformed_image_normal_26.png,98.95784862,6.5610721,121,74.90226148,163.0637335,0,203.4115591,206.1117226,23.9155204,12.90548144,8.485281374,36.07004668,15.60129678,0,10.7369894,34.32750007,26.04811698,16.55294059,9.524406312,39.82434614,16.76592827,0,12.14032013,38.55297516,27.72444788,19.85774742,10.09075698,42.73924687,17.67842333,0,13.5368334,42.07445019,1
transformed_image_normal_27.png,78.28095537,2.088846604,0,72.91900794,189.5087551,0,222.0465945,201.53229,27.97260827,6.171325757,0,30.48029519,25.34848634,0,8.073640091,37.24302351,31.16273809,9.001143927,0,33.26606828,27.17315551,0,10.49985467,41.05238258,33.77491436,11.57779976,0,35.35881352,29.15102748,0,13.33685191,44.15359804,1
